3984
1 2 3 4
65 91 5 2
65 92 10 10
65 93 5 10
65 94 6 3
65 95 2 9
65 96 8 2
65 99 6 4
65 100 4 10
66 67 4 7
66 68 8 2
66 71 3 3
66 73 10 2
66 74 5 2
66 75 7 5
66 76 1 10
66 77 6 1
66 78 1 3
66 79 4 8
66 80 4 3
66 81 6 10
66 82 1 5
66 83 9 8
66 84 4 1
66 85 8 5
66 86 7 10
66 88 2 6
66 89 9 10
66 90 8 7
66 91 2 2
66 92 4 7
66 93 8 8
66 94 5 10
66 95 6 4
66 97 4 1
66 98 8 5
66 99 6 7
66 100 5 1
67 68 2 1
67 70 9 3
67 71 8 4
67 72 5 4
67 74 2 1
67 75 3 10
67 76 8 7
67 79 8 9
67 80 5 9
67 82 10 3
67 83 10 9
67 85 10 1
67 86 7 5
67 87 7 7
67 88 1 4
67 89 6 2
67 90 8 8
67 91 9 4
67 92 7 1
67 93 2 1
67 94 4 8
67 95 4 3
67 96 10 2
67 98 4 4
67 99 3 10
67 100 6 4
68 69 9 1
68 70 7 1
68 71 3 6
68 72 7 7
68 73 10 4
68 74 5 3
68 75 7 1
68 76 1 8
68 77 5 4
68 78 3 5
68 80 7 5
68 81 8 10
68 83 1 6
68 85 7 2
68 86 1 6
68 87 1 4
68 88 9 3
68 91 2 4
68 92 3 6
68 93 9 2
68 95 7 3
68 96 7 10
68 97 5 2
68 98 6 3
68 99 1 9
68 100 10 4
69 71 1 8
69 72 4 9
69 73 9 7
69 76 9 1
69 77 1 8
69 78 6 5
69 79 10 5
69 80 8 1
69 81 6 10
69 82 5 10
69 84 4 1
69 85 5 2
69 86 6 7
69 89 3 3
69 91 7 1
69 93 6 9
69 94 10 1
69 95 2 8
69 96 9 7
69 97 7 9
69 98 6 9
69 99 6 8
69 100 6 5
70 71 7 2
70 72 10 8
70 73 7 2
70 74 5 5
70 76 10 2
70 77 7 4
70 78 8 5
70 79 1 9
70 80 7 9
70 81 6 9
70 82 5 8
70 84 1 1
70 85 7 8
70 86 1 9
70 87 3 7
70 88 3 6
70 89 4 3
70 90 8 9
70 91 8 3
70 92 4 7
70 93 8 3
70 94 6 4
70 96 5 7
70 97 1 2
70 98 3 7
70 100 7 5
71 72 9 4
71 73 2 9
71 75 9 4
71 76 7 5
71 78 10 7
71 79 9 7
71 80 10 4
71 81 8 4
71 82 10 10
71 83 3 1
71 84 9 4
71 85 1 5
71 86 2 4
71 87 6 5
71 89 3 8
71 91 7 10
71 92 8 10
71 94 3 3
71 95 6 1
71 97 1 3
71 98 9 4
71 100 1 3
72 73 2 9
72 74 5 1
72 75 1 10
72 76 8 2
72 77 3 6
72 78 4 9
72 79 9 5
72 80 5 8
72 81 7 2
72 82 2 9
72 83 2 3
72 87 10 10
72 89 1 10
72 90 8 9
72 92 9 3
72 93 8 8
72 94 5 9
72 96 4 1
72 98 6 8
72 99 5 4
72 100 5 2
73 74 6 2
73 75 4 1
73 76 2 8
73 77 2 2
73 78 1 1
73 79 6 4
73 80 7 7
73 81 4 5
73 83 6 2
73 84 4 7
73 86 8 9
73 87 6 6
73 88 7 4
73 89 2 5
73 90 10 3
73 91 2 10
73 92 2 4
73 93 6 9
73 95 5 7
73 96 1 7
73 97 7 9
73 98 7 9
73 99 4 10
73 100 7 10
74 75 3 9
74 76 5 4
74 77 8 8
74 78 10 6
74 79 3 3
74 80 2 1
74 81 10 2
74 82 2 3
74 83 10 2
74 84 8 6
74 85 1 6
74 86 7 5
74 87 8 5
74 88 3 7
74 89 8 1
74 90 6 2
74 92 3 4
74 93 5 10
74 94 4 2
74 95 2 9
74 96 1 7
74 97 7 7
74 98 3 9
74 99 10 7
74 100 1 7
75 76 10 10
75 77 7 7
75 78 6 5
75 79 8 4
75 80 8 1
75 81 10 3
75 82 7 2
75 84 7 6
75 86 2 8
75 87 1 7
75 88 3 6
75 89 5 6
75 91 1 1
75 92 2 3
75 94 10 9
75 96 3 10
75 98 8 8
75 99 1 6
75 100 3 3
76 77 5 9
76 78 2 4
76 79 2 10
76 80 6 9
76 81 8 5
76 83 5 3
76 84 2 6
76 85 1 9
76 86 8 3
76 87 6 10
76 88 4 10
76 89 2 5
76 90 5 1
76 91 5 7
76 92 4 3
76 93 4 3
76 94 8 5
76 95 3 7
76 97 3 5
76 99 4 6
76 100 1 2
77 78 2 9
77 79 8 3
77 80 3 6
77 81 4 3
77 82 3 5
77 83 10 10
77 84 1 1
77 85 6 2
77 86 6 6
77 87 9 3
77 89 1 3
77 91 3 6
77 92 3 9
77 93 1 9
77 94 2 2
77 96 2 9
77 97 10 10
77 98 8 4
77 99 4 1
77 100 4 2
78 80 3 8
78 81 9 1
78 82 5 5
78 83 1 7
78 84 7 1
78 86 2 6
78 89 2 6
78 90 5 3
78 91 9 3
78 92 5 4
78 94 6 8
78 95 10 7
78 96 2 8
78 97 7 9
78 98 10 5
78 99 8 3
79 80 10 6
79 81 9 7
79 82 9 5
79 83 2 8
79 84 8 5
79 85 4 10
79 86 5 8
79 87 10 7
79 88 7 4
79 90 10 5
79 91 2 6
79 94 2 1
79 95 4 6
79 96 10 10
79 97 3 1
79 98 9 10
79 99 5 7
80 81 1 5
80 82 7 6
80 83 1 8
80 85 8 1
80 86 4 7
80 87 8 4
80 88 4 10
80 89 10 10
80 90 9 2
80 91 9 1
80 92 9 10
80 93 10 3
80 94 7 9
80 95 8 5
80 96 6 3
80 97 6 1
80 98 10 6
81 82 6 8
81 83 8 10
81 84 1 8
81 85 1 6
81 86 8 5
81 87 7 8
81 88 6 5
81 89 5 6
81 90 3 4
81 91 10 3
81 92 1 2
81 94 6 3
81 95 10 2
81 97 6 9
81 98 6 6
81 99 4 8
81 100 3 7
82 83 7 4
82 84 5 10
82 85 3 9
82 88 1 3
82 90 9 10
82 91 4 6
82 92 1 7
82 94 5 4
82 96 6 6
82 98 3 9
82 99 2 6
82 100 1 5
83 84 8 6
83 85 4 3
83 87 9 9
83 88 3 10
83 89 6 1
83 91 9 10
83 92 4 6
83 93 6 9
83 94 4 10
83 95 4 8
83 96 4 9
83 97 3 3
83 100 10 5
84 85 10 6
84 86 7 6
84 87 5 9
84 88 2 5
84 90 5 10
84 91 3 9
84 93 1 7
84 94 3 1
84 95 7 5
84 97 4 4
84 98 9 8
84 99 10 8
85 86 1 6
85 87 9 8
85 89 5 2
85 90 7 1
85 91 2 3
85 92 10 9
85 93 1 5
85 95 6 3
85 98 5 9
85 99 4 7
85 100 5 10
86 87 2 4
86 89 5 9
86 90 1 10
86 93 10 10
86 95 8 4
86 96 8 9
86 97 1 4
86 99 2 10
86 100 5 5
87 88 6 9
87 89 3 6
87 90 8 10
87 91 8 3
87 92 9 9
87 93 1 5
87 94 1 6
87 96 5 7
87 97 10 1
87 98 9 3
87 100 9 4
88 89 10 5
88 90 2 4
88 91 1 5
88 92 2 10
88 93 4 8
88 95 9 2
88 98 7 1
88 99 3 3
88 100 5 5
89 92 2 9
89 95 10 4
89 96 5 7
89 97 7 8
89 99 2 4
89 100 5 5
90 91 10 3
90 92 8 3
90 93 3 4
90 94 6 5
90 96 6 2
90 97 10 6
90 98 2 10
90 99 4 3
90 100 1 6
91 93 10 3
91 94 1 9
91 95 1 9
91 96 5 10
91 98 4 7
91 99 5 3
91 100 7 5
92 93 5 10
92 94 4 5
92 95 3 3
92 96 10 2
92 97 10 6
92 98 9 4
92 99 4 9
92 100 6 10
93 94 6 7
93 95 1 3
93 96 2 1
93 97 10 4
93 98 10 10
93 99 10 7
93 100 3 1
94 96 2 9
94 97 5 3
94 98 6 9
94 100 4 4
95 96 7 1
95 97 6 4
95 98 2 7
95 99 5 10
95 100 2 8
96 97 8 7
96 98 6 8
96 99 10 3
96 100 9 8
97 99 1 10
97 100 8 3
98 99 10 6
98 100 5 1
1
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50
